GeneID1	GeneID2	PCC_healthy	feature_type	PCC_healthy_abs
GTF2F2	HNRNPC	0.422649265437077	transcript-transcript	0.422649265437077
CD52	RETN	-0.139517907333663	transcript-transcript	0.139517907333663
YWHAQ	PACC1	0.111329911357792	transcript-transcript	0.111329911357792
YWHAQ	AP2M1	0.248807455878802	transcript-transcript	0.248807455878802
CD9	CAPG	0.215584627506255	transcript-transcript	0.215584627506255
CHUK	MTFMT	0.506211584563285	transcript-transcript	0.506211584563285
CHUK	GOLPH3	0.916495231561753	transcript-transcript	0.916495231561753
CHUK	TOR1A	0.803819213919703	transcript-transcript	0.803819213919703
PHB2	EIF4EBP1	0.81953573686045	transcript-transcript	0.81953573686045
CD1C	CD5	0.636683528365172	transcript-transcript	0.636683528365172
GTF2B	DDOST	-0.263006934053512	transcript-transcript	0.263006934053512
GTF2B	CDC42	0.85092415208421	transcript-transcript	0.85092415208421
GRK6	SH2B2	0.701308114073678	transcript-transcript	0.701308114073678
HSPB1	COMT	0.735450574528639	transcript-transcript	0.735450574528639
HSPB1	CAST	-0.670228818204764	transcript-transcript	0.670228818204764
HSPB1	CRIP2	0.765387339555616	transcript-transcript	0.765387339555616
CASP6	SEPTIN9	0.131317530051746	transcript-transcript	0.131317530051746
CASP6	LRBA	0.805867181939909	transcript-transcript	0.805867181939909
CASP6	DDOST	0.360154879915265	transcript-transcript	0.360154879915265
DR1	CMAS	0.127543251547044	transcript-transcript	0.127543251547044
ARHGAP4	TNFRSF17	0.423095185002289	transcript-transcript	0.423095185002289
ARHGAP4	RHOH	0.191799911089172	transcript-transcript	0.191799911089172
CDKN2A	CD28	0.541335759036086	transcript-transcript	0.541335759036086
CDKN2A	DUSP4	0.354470849120384	transcript-transcript	0.354470849120384
BRCA2	YWHAQ	0.135856821027692	transcript-transcript	0.135856821027692
CD27	CCR7	0.907901602299923	transcript-transcript	0.907901602299923
CDK7	NTPCR	-0.438921254866406	transcript-transcript	0.438921254866406
CDK7	AKR1A1	-0.760472129499807	transcript-transcript	0.760472129499807
CDK7	ECD	0.529370452397104	transcript-transcript	0.529370452397104
CDK7	HNRNPC	0.545269860034519	transcript-transcript	0.545269860034519
GSK3B	GNAS	0.760795306796871	transcript-transcript	0.760795306796871
CTNNB1	NT5C2	0.879563951566017	transcript-transcript	0.879563951566017
CTNNB1	CHUK	0.938746741831376	transcript-transcript	0.938746741831376
C2	DNASE1L3	-0.177532124245103	transcript-transcript	0.177532124245103
C2	CFB	0.794350266676377	transcript-transcript	0.794350266676377
C2	HPD	0.133690990424387	transcript-transcript	0.133690990424387
CD3D	CD28	0.70199118070672	transcript-transcript	0.70199118070672
CD3D	TNFRSF17	0.640988219904681	transcript-transcript	0.640988219904681
CD3D	RHOH	0.751908824126882	transcript-transcript	0.751908824126882
ITGB2	RETN	0.562062860248791	transcript-transcript	0.562062860248791
CASP1	GZMA	-0.192214068992057	transcript-transcript	0.192214068992057
CASP1	CD53	0.81849164634485	transcript-transcript	0.81849164634485
CD14	DNASE1L3	0.299536179354563	transcript-transcript	0.299536179354563
CD14	CFB	0.123596469438212	transcript-transcript	0.123596469438212
CD14	HPD	0.502872773316021	transcript-transcript	0.502872773316021
CD14	CFH	-0.181142018357947	transcript-transcript	0.181142018357947
CD14	C2	0.187085390229532	transcript-transcript	0.187085390229532
CR2	FCER2	0.617674951754946	transcript-transcript	0.617674951754946
ITGAL	IFI44	0.182944701377123	transcript-transcript	0.182944701377123
ITGAL	NLRP1	0.12916780368567	transcript-transcript	0.12916780368567
ITGAL	CD53	0.144468330608087	transcript-transcript	0.144468330608087
CD69	CCL28	0.576635630614235	transcript-transcript	0.576635630614235
CD69	CD28	0.610306446858778	transcript-transcript	0.610306446858778
CD69	IFI44	0.186688825800538	transcript-transcript	0.186688825800538
CD69	HHEX	-0.748593718427137	transcript-transcript	0.748593718427137
CD69	RUNX1	-0.361166794414566	transcript-transcript	0.361166794414566
CD69	GYPC	0.152625789469915	transcript-transcript	0.152625789469915
CD69	TNFRSF17	0.544863945884978	transcript-transcript	0.544863945884978
CD69	RHOH	0.649591700482246	transcript-transcript	0.649591700482246
CD69	CD3D	0.600846926977722	transcript-transcript	0.600846926977722
CD3G	CD5	0.938706431394612	transcript-transcript	0.938706431394612
CD3G	RHOH	0.813685295370306	transcript-transcript	0.813685295370306
CD3G	CD1C	0.640102751483284	transcript-transcript	0.640102751483284
CD3G	CD3D	0.881528795096032	transcript-transcript	0.881528795096032
SERPINA1	HPD	0.293902305154408	transcript-transcript	0.293902305154408
SERPINA1	ASGR1	-0.196933653636294	transcript-transcript	0.196933653636294
IL2RB	CSF1R	0.338335273257415	transcript-transcript	0.338335273257415
CD2	CD5	0.922700675846916	transcript-transcript	0.922700675846916
CD2	CD1C	0.596712163882032	transcript-transcript	0.596712163882032
CD2	CD3G	0.934686876939314	transcript-transcript	0.934686876939314
STAT1	TSPAN33	-0.243764930081632	transcript-transcript	0.243764930081632
STAT1	IRF9	0.705774323027543	transcript-transcript	0.705774323027543
WLS	TCFL5	0.33243378325932	transcript-transcript	0.33243378325932
ERAP1	WLS	-0.143649470355482	transcript-transcript	0.143649470355482
CRTAP	MARCHF8	-0.415440739671974	transcript-transcript	0.415440739671974
XAF1	DNMT3A	-0.240918619301128	transcript-transcript	0.240918619301128
XAF1	ERAP1	0.264893635600789	transcript-transcript	0.264893635600789
GUSB	WLS	-0.46514081477937	transcript-transcript	0.46514081477937
CLCN2	PADI4	-0.406760159836277	transcript-transcript	0.406760159836277
CLCN2	MARCHF3	-0.270553461909644	transcript-transcript	0.270553461909644
IFI44	XAF1	0.947180959518102	transcript-transcript	0.947180959518102
HHEX	LXN	0.581908049907597	transcript-transcript	0.581908049907597
MARCKSL1	MCF2L2	0.203984109930298	transcript-transcript	0.203984109930298
SERPINH1	EIF4EBP1	0.532764259863644	transcript-transcript	0.532764259863644
ECD	FOXP3	-0.327729705705436	transcript-transcript	0.327729705705436
ECD	MARCKSL1	-0.255272676523137	transcript-transcript	0.255272676523137
DDOST	LXN	-0.282190515097507	transcript-transcript	0.282190515097507
GALT	CCS	0.691816573263318	transcript-transcript	0.691816573263318
MYCBP2	MARCHF8	0.505519228785781	transcript-transcript	0.505519228785781
ERN1	PACC1	-0.573262277799841	transcript-transcript	0.573262277799841
HNRNPC	TCFL5	0.401361331065612	transcript-transcript	0.401361331065612
PUM3	RIOX1	0.778326194714443	transcript-transcript	0.778326194714443
PUM3	TWNK	0.855295675760492	transcript-transcript	0.855295675760492
PUM3	SAR1A	-0.365677371440674	transcript-transcript	0.365677371440674
PUM3	DDX19A	0.776801797903158	transcript-transcript	0.776801797903158
PUM3	SLC29A1	0.660656016920753	transcript-transcript	0.660656016920753
PUM3	ECD	-0.188849856316701	transcript-transcript	0.188849856316701
PUM3	BID	-0.461608940747855	transcript-transcript	0.461608940747855
COX8A	COMT	0.661417142977351	transcript-transcript	0.661417142977351
COX8A	DCPS	0.629760788408003	transcript-transcript	0.629760788408003
COX8A	CAPG	0.766013145889648	transcript-transcript	0.766013145889648
ATP6V0C	COX8A	0.686096264080933	transcript-transcript	0.686096264080933
GYPC	FOLR2	0.564258186560141	transcript-transcript	0.564258186560141
CD47	WLS	0.117310315665486	transcript-transcript	0.117310315665486
SERPINB1	LXN	0.528880522279518	transcript-transcript	0.528880522279518
SERPINB1	GALT	-0.757264821453906	transcript-transcript	0.757264821453906
EGR3	ASXL1	0.377456782783603	transcript-transcript	0.377456782783603
EGR3	NR4A1	0.417013203192452	transcript-transcript	0.417013203192452
NT5C2	WLS	0.59496737955574	transcript-transcript	0.59496737955574
FOSB	CISH	0.263570545712518	transcript-transcript	0.263570545712518
FOSB	NR4A1	0.400430325852905	transcript-transcript	0.400430325852905
FOSB	EGR3	0.737181281545316	transcript-transcript	0.737181281545316
MGLL	MARCHF3	-0.311415120464738	transcript-transcript	0.311415120464738
MGLL	COX8A	0.10279691016679	transcript-transcript	0.10279691016679
CTF1	GALT	0.366496367547022	transcript-transcript	0.366496367547022
CFB	WLS	-0.558612959773973	transcript-transcript	0.558612959773973
HMOX2	PUM3	0.674266220656721	transcript-transcript	0.674266220656721
FXN	PUM3	0.738194660462328	transcript-transcript	0.738194660462328
SH2B2	COL9A3	0.172475079686093	transcript-transcript	0.172475079686093
ABR	MGLL	-0.121999781549335	transcript-transcript	0.121999781549335
HPD	XCR1	0.222575502029134	transcript-transcript	0.222575502029134
AP2M1	COMT	0.541162888465163	transcript-transcript	0.541162888465163
AP2M1	CAPG	0.749245743649435	transcript-transcript	0.749245743649435
AP2M1	NLRP1	-0.542513245977484	transcript-transcript	0.542513245977484
AP2M1	COX8A	0.801958661681497	transcript-transcript	0.801958661681497
AP2M1	MGLL	0.192768461036398	transcript-transcript	0.192768461036398
AP2M1	CTF1	0.462199333684405	transcript-transcript	0.462199333684405
AP2M1	ARSB	-0.265687508176706	transcript-transcript	0.265687508176706
CEACAM1	ATAT1	-0.467382042885664	transcript-transcript	0.467382042885664
FANCC	ERN1	-0.753377767017404	transcript-transcript	0.753377767017404
FANCC	GYPC	0.329768240344732	transcript-transcript	0.329768240344732
RHOH	TNFRSF17	0.550786970106838	transcript-transcript	0.550786970106838
GBP1	CALD1	0.131567153109312	transcript-transcript	0.131567153109312
GNAS	AP2M1	-0.331610417909803	transcript-transcript	0.331610417909803
CTSK	WLS	0.491547764866633	transcript-transcript	0.491547764866633
CTSK	CFB	-0.352542843893248	transcript-transcript	0.352542843893248
GSR	CAPG	0.583520288512434	transcript-transcript	0.583520288512434
GTF2F2	NT5C2	0.505493538195562	transcript-transcript	0.505493538195562
DUSP4	CAPG	-0.387496374834733	transcript-transcript	0.387496374834733
EZH2	STK26	-0.526865831626905	transcript-transcript	0.526865831626905
EZH2	EIF4EBP1	0.417362800243058	transcript-transcript	0.417362800243058
CD9	CAPG	0.215584627506255	transcript-transcript	0.215584627506255
ANXA1	AKR1C1	0.322721358067234	transcript-transcript	0.322721358067234
ANXA1	COMT	-0.401193983773389	transcript-transcript	0.401193983773389
ANXA1	HHEX	0.780619444294311	transcript-transcript	0.780619444294311
ANXA1	CAPG	0.260615710944263	transcript-transcript	0.260615710944263
ANXA1	COX8A	-0.281393835395671	transcript-transcript	0.281393835395671
ANXA1	SERPINB1	0.787676664270763	transcript-transcript	0.787676664270763
ANXA1	AP2M1	-0.129050516549868	transcript-transcript	0.129050516549868
GLA	AKR1C1	0.374379010825393	transcript-transcript	0.374379010825393
GLA	CAPG	0.523386602092362	transcript-transcript	0.523386602092362
GLA	AP2M1	0.251085285780001	transcript-transcript	0.251085285780001
GLA	ANXA1	0.7809474898765	transcript-transcript	0.7809474898765
ARNT	MARCHF8	0.549818890236313	transcript-transcript	0.549818890236313
CKB	CTF1	0.412847077642994	transcript-transcript	0.412847077642994
CKB	ANXA1	-0.662722621551517	transcript-transcript	0.662722621551517
CD1C	MARCHF3	-0.422116289291549	transcript-transcript	0.422116289291549
CSNK2A1	BMPR2	0.673749243476474	transcript-transcript	0.673749243476474
HSPB1	FLNB	0.39050804045424	transcript-transcript	0.39050804045424
HSPB1	AP2M1	0.540091039883368	transcript-transcript	0.540091039883368
HSPB1	CEACAM1	-0.271930586136556	transcript-transcript	0.271930586136556
GOT2	GSR	-0.659654050209531	transcript-transcript	0.659654050209531
GRN	GUSB	0.732452202175412	transcript-transcript	0.732452202175412
GRN	CFD	0.387401874550361	transcript-transcript	0.387401874550361
GRN	CCS	0.626581998694779	transcript-transcript	0.626581998694779
DR1	CHUK	0.969116958170123	transcript-transcript	0.969116958170123
ARHGAP4	FASLG	-0.426803043793614	transcript-transcript	0.426803043793614
CSNK2A2	DBP	0.315354430632747	transcript-transcript	0.315354430632747
CSNK2A2	DHPS	0.43255225844849	transcript-transcript	0.43255225844849
CSNK2A2	CSNK2A1	-0.139717226459754	transcript-transcript	0.139717226459754
CDKN2A	COX8A	0.39660889680892	transcript-transcript	0.39660889680892
CDKN2A	AP2M1	0.327489527411943	transcript-transcript	0.327489527411943
AHCY	EIF4EBP1	0.897432073001747	transcript-transcript	0.897432073001747
ASGR1	FCGR1A	-0.105664076008345	transcript-transcript	0.105664076008345
ASGR1	FCER2	0.228656309037007	transcript-transcript	0.228656309037007
CD27	XAF1	0.500357147515017	transcript-transcript	0.500357147515017
CD27	DNASE1L3	0.654249040202357	transcript-transcript	0.654249040202357
CD53	GATM	-0.15891432310085	transcript-transcript	0.15891432310085
CDK7	BMPR2	0.625498537585519	transcript-transcript	0.625498537585519
GSK3B	COX8A	-0.492368044136232	transcript-transcript	0.492368044136232
GSK3B	BMPR2	0.637985109156957	transcript-transcript	0.637985109156957
GSK3B	ARSB	0.420092129291365	transcript-transcript	0.420092129291365
GSK3B	AP2M1	-0.329965824327102	transcript-transcript	0.329965824327102
GSK3B	CDK7	0.786378538092472	transcript-transcript	0.786378538092472
CDK4	FXN	0.848187524103664	transcript-transcript	0.848187524103664
CDK4	PHB2	0.713636876213189	transcript-transcript	0.713636876213189
CDK4	BRCA2	-0.24918310142035	transcript-transcript	0.24918310142035
ABL1	CD40	0.433143142141257	transcript-transcript	0.433143142141257
CTNNB1	COX8A	-0.457602551140781	transcript-transcript	0.457602551140781
CTNNB1	FLNB	-0.549420672341702	transcript-transcript	0.549420672341702
CDK9	COX8A	0.749860229709643	transcript-transcript	0.749860229709643
CD3D	B3GAT1	0.489336685912382	transcript-transcript	0.489336685912382
CD3D	CD5	0.919733786548296	transcript-transcript	0.919733786548296
CD3D	ABCC2	-0.887485527209151	transcript-transcript	0.887485527209151
CASP1	WLS	0.154892157673387	transcript-transcript	0.154892157673387
CASP1	GYPC	-0.192671112455217	transcript-transcript	0.192671112455217
CASP1	CD47	0.47247401602228	transcript-transcript	0.47247401602228
CASP1	CD40	-0.349398679645436	transcript-transcript	0.349398679645436
CD14	AP2M1	0.660692664966572	transcript-transcript	0.660692664966572
CD14	ANXA1	-0.114080559797866	transcript-transcript	0.114080559797866
ITGAL	IKZF2	-0.102230579756886	transcript-transcript	0.102230579756886
ITGAL	SLC6A20	0.137344105680846	transcript-transcript	0.137344105680846
CD69	RETN	-0.484842202208174	transcript-transcript	0.484842202208174
CD69	CD28	0.610306446858778	transcript-transcript	0.610306446858778
CD69	FCER2	0.430617398254479	transcript-transcript	0.430617398254479
CD69	CR2	0.249012936276742	transcript-transcript	0.249012936276742
CD3G	RETN	-0.645650304900426	transcript-transcript	0.645650304900426
CD3G	ERN1	-0.63012379308075	transcript-transcript	0.63012379308075
SERPINA1	RETN	0.569350076035646	transcript-transcript	0.569350076035646
IL2RB	FCGR2B	-0.409267758783264	transcript-transcript	0.409267758783264
CD2	IKZF2	0.683906940882371	transcript-transcript	0.683906940882371
STAT1	EIF4EBP1	-0.480345670906779	transcript-transcript	0.480345670906779
GOLPH3	LXN	0.733593635349728	transcript-transcript	0.733593635349728
EPB41	SLC6A20	0.221279553406828	transcript-transcript	0.221279553406828
LRBA	DDR1	0.291470584703326	transcript-transcript	0.291470584703326
PLK3	ELK3	-0.177416057697885	transcript-transcript	0.177416057697885
CD47	BMPR2	0.175770069362221	transcript-transcript	0.175770069362221
CD47	GYPC	-0.305870886401764	transcript-transcript	0.305870886401764
NT5C2	FCGR2A	0.863631530122	transcript-transcript	0.863631530122
FCGR2B	BPI	0.350950674399272	transcript-transcript	0.350950674399272
FCGR2B	ELK3	-0.388644184799467	transcript-transcript	0.388644184799467
FOSB	GOLPH3	-0.267159427599293	transcript-transcript	0.267159427599293
CFB	DNASE1L3	-0.156296114326458	transcript-transcript	0.156296114326458
ABCA3	BCL2	0.528348306415994	transcript-transcript	0.528348306415994
FXN	BCL2	0.572169622462891	transcript-transcript	0.572169622462891
CDC42	FKBP1A	0.744876297000395	transcript-transcript	0.744876297000395
ACP5	FCGR2A	-0.594159495405333	transcript-transcript	0.594159495405333
ABR	GYPC	-0.333892162279559	transcript-transcript	0.333892162279559
ABR	NT5C2	0.723964260591401	transcript-transcript	0.723964260591401
PTK2B	PLK3	0.607450106432804	transcript-transcript	0.607450106432804
RHOH	CISH	0.781310043017515	transcript-transcript	0.781310043017515
CSF1R	CFB	0.590136122532851	transcript-transcript	0.590136122532851
GATA3	CRIP2	0.744549394723429	transcript-transcript	0.744549394723429
GNAS	CRIP2	-0.802982050633032	transcript-transcript	0.802982050633032
CTSK	ECD	0.107974982903147	transcript-transcript	0.107974982903147
CTSK	ACP5	-0.377979282385747	transcript-transcript	0.377979282385747
FAP	CALD1	0.218896554777619	transcript-transcript	0.218896554777619
GTF2F2	TOR1A	0.703168444864491	transcript-transcript	0.703168444864491
DUSP4	ABCA3	0.474599996075992	transcript-transcript	0.474599996075992
CD9	DDR1	-0.448643926887893	transcript-transcript	0.448643926887893
CD9	FLNB	0.105057627329428	transcript-transcript	0.105057627329428
