GeneID1	GeneID2	PCC_moderate	feature_type	PCC_moderate_abs
GSK3B	FKBP1A	0.634101309492705	transcript-transcript	0.634101309492705
GSK3B	CSNK2A1	0.228018540057078	transcript-transcript	0.228018540057078
GSK3B	CASP6	-0.208329728983644	transcript-transcript	0.208329728983644
CDK4	NT5C2	-0.930670389260653	transcript-transcript	0.930670389260653
CDK4	FKBP1A	-0.344823005409517	transcript-transcript	0.344823005409517
CDK4	PHB2	0.880815951655032	transcript-transcript	0.880815951655032
CDK4	CKB	0.473804985117888	transcript-transcript	0.473804985117888
CDK4	CSNK2A1	-0.299257775850216	transcript-transcript	0.299257775850216
CDK4	CSNK2A2	0.364083891032997	transcript-transcript	0.364083891032997
ABL1	RUNX1	-0.130376341761545	transcript-transcript	0.130376341761545
CTNNB1	RUNX1	0.701073348141236	transcript-transcript	0.701073348141236
CTNNB1	EGR3	0.449128838222913	transcript-transcript	0.449128838222913
CDK9	ABL1	-0.382851342276972	transcript-transcript	0.382851342276972
CD3D	CD5	0.885381265079863	transcript-transcript	0.885381265079863
CD3D	GZMA	0.525310173824676	transcript-transcript	0.525310173824676
CD3D	GBP1	-0.173368335242948	transcript-transcript	0.173368335242948
ITGB2	GZMA	-0.358271693009981	transcript-transcript	0.358271693009981
ITGB2	GBP1	-0.111579277332601	transcript-transcript	0.111579277332601
CASP1	FCGR1A	0.789657291217184	transcript-transcript	0.789657291217184
CASP1	FCGR2A	0.651139122183518	transcript-transcript	0.651139122183518
CASP1	FCGR2B	0.132207852493285	transcript-transcript	0.132207852493285
CASP1	GBP1	0.777042327503958	transcript-transcript	0.777042327503958
CD14	CPM	-0.300900853478812	transcript-transcript	0.300900853478812
CD14	FCGR2A	-0.276245137167024	transcript-transcript	0.276245137167024
CD14	MGLL	-0.357011105684275	transcript-transcript	0.357011105684275
CD14	CD40	0.493797672001623	transcript-transcript	0.493797672001623
CD14	GBP1	-0.132467999696004	transcript-transcript	0.132467999696004
CD14	ITGB2	0.197815901266284	transcript-transcript	0.197815901266284
CR2	PTK2B	-0.35148533887367	transcript-transcript	0.35148533887367
CR2	CD1C	0.427792252405338	transcript-transcript	0.427792252405338
CR2	CD53	-0.337240057667424	transcript-transcript	0.337240057667424
ITGAL	GZMA	-0.244922578924768	transcript-transcript	0.244922578924768
ITGAL	ITGB2	0.500238513005764	transcript-transcript	0.500238513005764
CD69	S1PR1	0.127631713736561	transcript-transcript	0.127631713736561
IL2RB	FCGR1A	-0.210718082207419	transcript-transcript	0.210718082207419
IL2RB	GZMA	0.694246639253567	transcript-transcript	0.694246639253567
IL2RB	GBP1	-0.220650818423507	transcript-transcript	0.220650818423507
IL2RB	CD3D	0.639960533105555	transcript-transcript	0.639960533105555
IL2RB	CD14	0.440127382922627	transcript-transcript	0.440127382922627
CD2	FCGR1A	-0.241068950200818	transcript-transcript	0.241068950200818
CD2	CD5	0.844856618205642	transcript-transcript	0.844856618205642
CD2	GZMA	0.630140050399765	transcript-transcript	0.630140050399765
CD2	GBP1	-0.198846780939968	transcript-transcript	0.198846780939968
CD2	CD3D	0.89484486199847	transcript-transcript	0.89484486199847
CD2	IL2RB	0.760736201076129	transcript-transcript	0.760736201076129
STAT1	FCGR1A	0.707576641143174	transcript-transcript	0.707576641143174
STAT1	GBP1	0.930463511301898	transcript-transcript	0.930463511301898
STAT1	CASP1	0.820439592780525	transcript-transcript	0.820439592780525
STAT1	CD14	-0.219473194773894	transcript-transcript	0.219473194773894
CMAS	FLVCR1	0.132497047352138	transcript-transcript	0.132497047352138
SEPTIN9	CRTAP	0.681745248117725	transcript-transcript	0.681745248117725
CISH	GUSB	0.222662048643719	transcript-transcript	0.222662048643719
LRBA	NLRP1	0.263437254474093	transcript-transcript	0.263437254474093
DDOST	GUSB	0.51839838441445	transcript-transcript	0.51839838441445
BMPR2	ATP6V0C	-0.253490064256429	transcript-transcript	0.253490064256429
GZMA	IFI44	0.252322804492713	transcript-transcript	0.252322804492713
GZMA	DBP	0.169182718480981	transcript-transcript	0.169182718480981
JAG1	GATM	-0.180711588254054	transcript-transcript	0.180711588254054
FKBP1A	PUM3	-0.535714941844128	transcript-transcript	0.535714941844128
FXN	CRTAP	0.425612453389772	transcript-transcript	0.425612453389772
FXN	SEPTIN9	0.637152283719957	transcript-transcript	0.637152283719957
CEACAM1	FLVCR1	0.214330374896522	transcript-transcript	0.214330374896522
CEACAM1	HMOX2	-0.53492855122854	transcript-transcript	0.53492855122854
CD40	GATM	0.463110499866596	transcript-transcript	0.463110499866596
CSF1R	PLK3	-0.490983254281943	transcript-transcript	0.490983254281943
CSF1R	ARSB	-0.352606507305197	transcript-transcript	0.352606507305197
BMP2	CD40	-0.44088258472288	transcript-transcript	0.44088258472288
GBP1	CEACAM1	0.718696213210274	transcript-transcript	0.718696213210274
HNRNPK	NLRP1	0.535617775838725	transcript-transcript	0.535617775838725
CTSK	SLC29A1	-0.388037282677383	transcript-transcript	0.388037282677383
PLIN2	IRF9	0.252998599018213	transcript-transcript	0.252998599018213
ANXA1	AKR1C1	0.155107434936288	transcript-transcript	0.155107434936288
ANXA1	EMP1	0.296922796685275	transcript-transcript	0.296922796685275
CFH	IFI44	0.406542339806477	transcript-transcript	0.406542339806477
CKB	ENAH	0.238665881203908	transcript-transcript	0.238665881203908
HSPB1	NLRP1	-0.663657339669523	transcript-transcript	0.663657339669523
HSPB1	LRBA	-0.48875952002834	transcript-transcript	0.48875952002834
HSPB1	CD40	0.698438464133853	transcript-transcript	0.698438464133853
GRN	LXN	-0.364801263366208	transcript-transcript	0.364801263366208
CSNK2A2	GATM	0.359480245391196	transcript-transcript	0.359480245391196
CREB1	IRF9	0.272665076916929	transcript-transcript	0.272665076916929
AHCY	CMAS	-0.227252504186784	transcript-transcript	0.227252504186784
ASGR1	DR1	-0.637338370864492	transcript-transcript	0.637338370864492
CD27	RERE	-0.577672081066101	transcript-transcript	0.577672081066101
CD27	CSF1R	0.164282424505312	transcript-transcript	0.164282424505312
CDK4	ROBO3	0.749552287341907	transcript-transcript	0.749552287341907
CDK4	AKR1A1	0.846300674918122	transcript-transcript	0.846300674918122
CDK4	DDR1	0.287038245655768	transcript-transcript	0.287038245655768
ABL1	CSF1R	0.430158214692003	transcript-transcript	0.430158214692003
CTNNB1	PTK2B	0.573914188422411	transcript-transcript	0.573914188422411
CTNNB1	ACADM	0.164749494466071	transcript-transcript	0.164749494466071
CD14	FCGR2A	-0.276245137167024	transcript-transcript	0.276245137167024
STAT1	SLC29A1	-0.464279188295877	transcript-transcript	0.464279188295877
STAT1	BMP2	0.146329776066962	transcript-transcript	0.146329776066962
STAT1	CKB	-0.308684785413122	transcript-transcript	0.308684785413122
HMGN4	RIOX2	-0.429165634392499	transcript-transcript	0.429165634392499
ECD	EPB41	0.358408289256375	transcript-transcript	0.358408289256375
LRBA	DDR1	0.304132020572028	transcript-transcript	0.304132020572028
FCGR2A	LXN	0.826721356716104	transcript-transcript	0.826721356716104
FCGR2A	RSAD2	0.116769902587251	transcript-transcript	0.116769902587251
FCGR2A	CAPG	-0.258233788306905	transcript-transcript	0.258233788306905
DDOST	MTFMT	-0.40152847148697	transcript-transcript	0.40152847148697
HNRNPC	CLTA	-0.188549738760589	transcript-transcript	0.188549738760589
PUM3	CMAS	0.2988840129865	transcript-transcript	0.2988840129865
PUM3	BID	-0.382560707221655	transcript-transcript	0.382560707221655
FOLR2	CISH	0.431103207669002	transcript-transcript	0.431103207669002
JAG1	PLK3	0.473570734480112	transcript-transcript	0.473570734480112
CD47	CAPG	-0.147577614829744	transcript-transcript	0.147577614829744
SERPINB1	FCGR2A	0.864109032405068	transcript-transcript	0.864109032405068
EGR3	NR4A1	0.268858486951808	transcript-transcript	0.268858486951808
CRIP2	TP53INP2	-0.290210418787606	transcript-transcript	0.290210418787606
CRIP2	EGR3	-0.280125447623399	transcript-transcript	0.280125447623399
FCGR2B	LXN	0.202770449760643	transcript-transcript	0.202770449760643
FCGR2B	RSAD2	-0.324155564991942	transcript-transcript	0.324155564991942
FCGR2B	CAPG	-0.1846285647804	transcript-transcript	0.1846285647804
FCGR2B	BCL2	-0.259733456274376	transcript-transcript	0.259733456274376
FCGR2B	FCGR2A	0.204706696853224	transcript-transcript	0.204706696853224
FCGR2B	CD47	0.133275616202102	transcript-transcript	0.133275616202102
FOSB	NR4A1	0.33986355583525	transcript-transcript	0.33986355583525
CFB	CISH	0.183844136745132	transcript-transcript	0.183844136745132
CFB	RSAD2	0.738832410499947	transcript-transcript	0.738832410499947
CFB	FCGR2A	-0.203877060100191	transcript-transcript	0.203877060100191
CFB	FCGR2B	-0.218018978562735	transcript-transcript	0.218018978562735
HMOX2	DDOST	0.325863945898947	transcript-transcript	0.325863945898947
ABCA3	GYPA	-0.253918563527348	transcript-transcript	0.253918563527348
FKBP1A	HMGN4	0.20783305175374	transcript-transcript	0.20783305175374
SH2B2	NLN	-0.234594279825563	transcript-transcript	0.234594279825563
CDC42	DDOST	-0.658698818383492	transcript-transcript	0.658698818383492
ACP5	LXN	-0.427357889625153	transcript-transcript	0.427357889625153
ACP5	CAPG	0.333922226742101	transcript-transcript	0.333922226742101
ACP5	FCGR2A	-0.566852007791977	transcript-transcript	0.566852007791977
ACP5	FCGR2B	0.232155314875654	transcript-transcript	0.232155314875654
ABR	EPB41	0.618335179926418	transcript-transcript	0.618335179926418
ABR	FCGR2A	0.555083953069912	transcript-transcript	0.555083953069912
ABR	FCGR2B	0.138317120425135	transcript-transcript	0.138317120425135
CEACAM1	FCGR2B	-0.303702159633782	transcript-transcript	0.303702159633782
CD40	FCGR2B	0.145598690021137	transcript-transcript	0.145598690021137
RHOH	BCL2	0.668720382143127	transcript-transcript	0.668720382143127
RHOH	PTK2B	-0.619692274480177	transcript-transcript	0.619692274480177
CSF1R	CISH	0.602305881626977	transcript-transcript	0.602305881626977
CSF1R	CAPG	0.269301565249096	transcript-transcript	0.269301565249096
CSF1R	FCGR2A	-0.447138236492198	transcript-transcript	0.447138236492198
CSF1R	FCGR2B	0.148047506466589	transcript-transcript	0.148047506466589
CSF1R	CFB	0.257104967914179	transcript-transcript	0.257104967914179
CSF1R	ACP5	0.303419114201132	transcript-transcript	0.303419114201132
GATA3	BCL2	0.784294394886279	transcript-transcript	0.784294394886279
GBP1	RSAD2	0.831916262868408	transcript-transcript	0.831916262868408
GBP1	CD47	0.251250240403146	transcript-transcript	0.251250240403146
GBP1	FCGR2B	-0.17037255359227	transcript-transcript	0.17037255359227
GBP1	CFB	0.643673021969867	transcript-transcript	0.643673021969867
GBP1	CD40	0.16844664367828	transcript-transcript	0.16844664367828
HNRNPK	EBP	-0.820572065909954	transcript-transcript	0.820572065909954
CTSK	LXN	0.557832550853412	transcript-transcript	0.557832550853412
CTSK	FCGR2A	0.706952755873699	transcript-transcript	0.706952755873699
CTSK	ACP5	-0.573418184752524	transcript-transcript	0.573418184752524
CTSK	CSF1R	-0.311428141392082	transcript-transcript	0.311428141392082
FAP	AKR1C1	-0.110650383747075	transcript-transcript	0.110650383747075
FAP	FCGR2A	0.23764117267991	transcript-transcript	0.23764117267991
FAP	JAG1	0.401800105803224	transcript-transcript	0.401800105803224
FAP	CYP2C9	0.208531530466216	transcript-transcript	0.208531530466216
FAP	CTSK	0.200543374443799	transcript-transcript	0.200543374443799
GTF2F2	TOR1A	0.18579615097023	transcript-transcript	0.18579615097023
DUSP4	TP53INP2	-0.301944985597652	transcript-transcript	0.301944985597652
CD9	LXN	0.208272414208188	transcript-transcript	0.208272414208188
CD9	DDR1	-0.10701003148686	transcript-transcript	0.10701003148686
ANXA1	ELK3	0.10954743229907	transcript-transcript	0.10954743229907
ANXA1	PLK3	0.451139521273517	transcript-transcript	0.451139521273517
ANXA1	CALD1	-0.121125628065807	transcript-transcript	0.121125628065807
ARNT	CTSK	0.756199672235994	transcript-transcript	0.756199672235994
PHB2	HMGN4	-0.580185603551478	transcript-transcript	0.580185603551478
PHB2	HNRNPC	-0.257682013218238	transcript-transcript	0.257682013218238
CD1C	CD5	0.440726109586779	transcript-transcript	0.440726109586779
CD1C	FOLR2	0.690429871955546	transcript-transcript	0.690429871955546
GRK6	PHB2	0.385050563191006	transcript-transcript	0.385050563191006
CASP6	CDC42	-0.398169106220086	transcript-transcript	0.398169106220086
GOT2	MTFMT	-0.606412852954233	transcript-transcript	0.606412852954233
GOT2	HMOX2	0.213698672848203	transcript-transcript	0.213698672848203
GOT2	GTF2F2	-0.124859669351411	transcript-transcript	0.124859669351411
GOT2	PHB2	0.643322974953789	transcript-transcript	0.643322974953789
DR1	HMGN4	0.696390051106633	transcript-transcript	0.696390051106633
DR1	DDOST	-0.598009951736815	transcript-transcript	0.598009951736815
DR1	HNRNPC	0.675685962616629	transcript-transcript	0.675685962616629
DR1	FKBP1A	0.506524911859441	transcript-transcript	0.506524911859441
DR1	GTF2B	0.803487821345575	transcript-transcript	0.803487821345575
ARHGAP4	FCGR2B	0.273607515107573	transcript-transcript	0.273607515107573
ARHGAP4	RHOH	0.317838650099876	transcript-transcript	0.317838650099876
CSNK2A2	GOT2	0.634632767157679	transcript-transcript	0.634632767157679
S1PR1	DNASE1L3	-0.130042800933784	transcript-transcript	0.130042800933784
S1PR1	CD40	-0.236260328263722	transcript-transcript	0.236260328263722
S1PR1	CFH	0.200373499483171	transcript-transcript	0.200373499483171
AHCY	GTF2F2	0.349131539807242	transcript-transcript	0.349131539807242
AHCY	PHB2	0.641602946618692	transcript-transcript	0.641602946618692
ASGR1	CAPG	0.241809499301175	transcript-transcript	0.241809499301175
ASGR1	CSF1R	0.822864471191174	transcript-transcript	0.822864471191174
ASGR1	CTSK	-0.204061681104745	transcript-transcript	0.204061681104745
ASGR1	FAP	0.104095721545669	transcript-transcript	0.104095721545669
BRCA2	TOR1A	0.441554055421309	transcript-transcript	0.441554055421309
CD53	BCL2	-0.605703698773306	transcript-transcript	0.605703698773306
CD53	SERPINB1	0.754493414156718	transcript-transcript	0.754493414156718
CD53	FCGR2B	0.221974479109586	transcript-transcript	0.221974479109586
CD53	ACP5	-0.343516180926243	transcript-transcript	0.343516180926243
CD53	PTK2B	0.764069389018929	transcript-transcript	0.764069389018929
CD53	RHOH	-0.493691891254778	transcript-transcript	0.493691891254778
CD53	ARHGAP4	-0.476625130208915	transcript-transcript	0.476625130208915
CDK7	MTFMT	0.634115119327679	transcript-transcript	0.634115119327679
CDK7	DDOST	-0.47940036696863	transcript-transcript	0.47940036696863
CDK7	HMOX2	-0.185370132791793	transcript-transcript	0.185370132791793
CDK7	GTF2F2	0.327214323421504	transcript-transcript	0.327214323421504
CDK7	DR1	0.742282428450158	transcript-transcript	0.742282428450158
CDK7	BRCA2	0.138129666247217	transcript-transcript	0.138129666247217
GSK3B	GNRH1	0.341425921201713	transcript-transcript	0.341425921201713
CTNNB1	ANXA5	0.140149311652398	transcript-transcript	0.140149311652398
C2	RSAD2	0.604785795578327	transcript-transcript	0.604785795578327
C2	CAPG	0.387617534393607	transcript-transcript	0.387617534393607
C2	FCGR2A	-0.328181501328743	transcript-transcript	0.328181501328743
C2	FCGR2B	-0.126058799723707	transcript-transcript	0.126058799723707
C2	CFB	0.890174808333057	transcript-transcript	0.890174808333057
C2	CYP2C9	-0.384150386548618	transcript-transcript	0.384150386548618
C2	ACP5	0.209076222806664	transcript-transcript	0.209076222806664
C2	CSF1R	0.362152905216146	transcript-transcript	0.362152905216146
C2	GBP1	0.59213728100856	transcript-transcript	0.59213728100856
CD3D	CD5	0.885381265079863	transcript-transcript	0.885381265079863
CD3D	RHOH	0.830388337074902	transcript-transcript	0.830388337074902
CD3D	CD1C	0.397818878093168	transcript-transcript	0.397818878093168
CD3D	ARHGAP4	0.467980415017624	transcript-transcript	0.467980415017624
CD3D	CD53	-0.546277976343745	transcript-transcript	0.546277976343745
ITGB2	SERPINB1	0.23068245321052	transcript-transcript	0.23068245321052
ITGB2	FCGR2B	0.236564841406407	transcript-transcript	0.236564841406407
ITGB2	ACP5	-0.143387391717447	transcript-transcript	0.143387391717447
ITGB2	RHOH	-0.321015872060132	transcript-transcript	0.321015872060132
ITGB2	PLIN2	-0.105028130300447	transcript-transcript	0.105028130300447
ITGB2	CD53	0.293330826192224	transcript-transcript	0.293330826192224
ITGB2	CD3D	-0.353161570539197	transcript-transcript	0.353161570539197
CASP1	JAG1	0.546211120222517	transcript-transcript	0.546211120222517
CASP1	PTK2B	0.556708112983667	transcript-transcript	0.556708112983667
CASP1	FAP	0.710996255093295	transcript-transcript	0.710996255093295
CD14	RNPC3	-0.481804309554994	transcript-transcript	0.481804309554994
CD14	LXN	-0.367451648248389	transcript-transcript	0.367451648248389
CD14	FCGR2B	0.195659705095214	transcript-transcript	0.195659705095214
CD14	ACP5	0.388583923049057	transcript-transcript	0.388583923049057
CD14	CSF1R	0.778942389057892	transcript-transcript	0.778942389057892
